id,region,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,size,type,paint_color,price
16652,austin,0.07342908448778585,toyota,excellent,6 cylinders,gas,0.14178078541002154,automatic,fwd,mid-size,sedan,white,8008
16653,albany,-0.4963110391639941,ford,good,8 cylinders,diesel,3.0090370580726895,automatic,4wd,full-size,truck,black,22178
16654,central NJ,0.3899513754054414,ford,excellent,other,gas,-0.5721671425021965,automatic,fwd,full-size,truck,blue,27420
16655,south florida,0.26334245903837916,bmw,excellent,4 cylinders,gas,0.8793680293949334,automatic,rwd,full-size,sedan,black,6216
16656,el paso,-1.1293556209993052,ford,good,6 cylinders,gas,0.6736315782815813,automatic,fwd,full-size,coupe,brown,6646
16657,grand rapids,0.3899513754054414,bmw,excellent,6 cylinders,other,-0.41986433859178607,automatic,rwd,mid-size,convertible,silver,18304
16658,sarasota-bradenton,0.26334245903837916,kia,like new,4 cylinders,gas,-1.56096016586904,automatic,fwd,mid-size,sedan,black,11974
16659,albany,0.26334245903837916,ford,fair,4 cylinders,gas,1.4807671105404487,manual,fwd,full-size,coupe,silver,1815
16660,minneapolis / st paul,-0.6862244137145874,ford,excellent,6 cylinders,gas,-0.17880418842560306,automatic,4wd,mid-size,sedan,silver,32717
16661,flagstaff / sedona,0.07342908448778585,chevrolet,fair,8 cylinders,gas,0.41113033170611646,automatic,fwd,full-size,pickup,black,4941
16662,salem,0.26334245903837916,ford,excellent,4 cylinders,gas,-1.270017338725427,automatic,fwd,full-size,SUV,white,8736
16663,scranton / wilkes-barre,0.7064736663230969,jeep,excellent,4 cylinders,gas,-1.8716024230732309,automatic,4wd,full-size,SUV,black,37154
16664,los angeles,0.3899513754054414,chevrolet,good,4 cylinders,gas,-0.8820484775152064,automatic,fwd,full-size,coupe,blue,37933
16665,northern michigan,-0.3063976646134008,toyota,good,6 cylinders,gas,0.27639637572097714,automatic,fwd,mid-size,truck,white,2493
16666,new haven,0.07342908448778585,volkswagen,excellent,4 cylinders,gas,-0.9478259735973089,automatic,fwd,mid-size,sedan,blue,9244
16667,albuquerque,-0.11648429006280749,chrysler,excellent,6 cylinders,gas,-0.15090370808229484,automatic,fwd,full-size,sedan,black,6798
16668,central NJ,0.3899513754054414,bmw,good,8 cylinders,gas,-0.2661411465911709,automatic,rwd,full-size,coupe,red,47829
16669,des moines,0.5165602917725036,jeep,good,6 cylinders,diesel,-0.7346493943924078,automatic,4wd,full-size,SUV,blue,10407
16670,charlotte,0.20003800085484805,bmw,good,6 cylinders,gas,-0.3699309334682775,automatic,fwd,mid-size,SUV,black,6923
16671,champaign urbana,-0.1797887482463386,ford,excellent,4 cylinders,gas,0.8574196515248643,automatic,fwd,mid-size,sedan,silver,2553
16672,rockford,0.26334245903837916,subaru,excellent,6 cylinders,gas,0.15725286996403792,automatic,4wd,full-size,SUV,silver,8212
16673,long island,0.20003800085484805,chevrolet,excellent,4 cylinders,gas,-0.3345395968873417,automatic,fwd,mid-size,SUV,white,15650
16674,detroit metro,0.26334245903837916,volkswagen,excellent,4 cylinders,gas,-0.7815222013691656,automatic,fwd,mid-size,sedan,black,6722
16675,anchorage / mat-su,0.20003800085484805,ford,excellent,6 cylinders,gas,0.18807867339788695,automatic,4wd,full-size,SUV,white,41034
16676,olympic peninsula,0.07342908448778585,bmw,excellent,4 cylinders,gas,0.8280649643272988,automatic,4wd,mid-size,sedan,silver,8334
16677,bend,-0.6229199555310564,ram,fair,8 cylinders,diesel,-0.26904956029968546,automatic,4wd,full-size,truck,black,23909
16678,hawaii,0.20003800085484805,bmw,excellent,6 cylinders,gas,-0.6036862305991216,automatic,rwd,mid-size,convertible,blue,15593
16679,baltimore,-0.3063976646134008,buick,excellent,6 cylinders,gas,0.7486077781859622,automatic,fwd,full-size,SUV,silver,4087
16680,charlotte,0.26334245903837916,nissan,excellent,6 cylinders,gas,-0.8993975034741363,automatic,fwd,mid-size,SUV,black,4236
16681,mendocino county,-0.3063976646134008,ford,good,6 cylinders,diesel,0.013878219763486146,manual,4wd,full-size,truck,white,42942
16682,bend,0.4532558335889725,ford,excellent,6 cylinders,gas,-0.08379037082011888,automatic,rwd,mid-size,van,white,20708
16683,buffalo,0.07342908448778585,bmw,excellent,6 cylinders,other,-0.07293454755926804,manual,fwd,compact,sedan,red,5594
16684,south jersey,0.7064736663230969,chevrolet,excellent,4 cylinders,gas,0.08657165309432376,automatic,fwd,compact,sedan,blue,5601
16685,akron / canton,0.13673354267131696,nissan,excellent,4 cylinders,gas,-1.3817376257728435,automatic,fwd,full-size,sedan,black,5754
16687,"washington, DC",0.4532558335889725,ford,excellent,4 cylinders,gas,0.38461642068896057,automatic,fwd,compact,coupe,blue,7338
16688,cincinnati,0.32664691722191025,ford,excellent,8 cylinders,gas,-1.9436363905050449,automatic,4wd,full-size,pickup,black,19588
16689,dayton / springfield,-0.4963110391639941,ford,fair,8 cylinders,diesel,2.113938920513283,other,4wd,full-size,pickup,red,4930
16690,milwaukee,0.07342908448778585,ford,good,6 cylinders,gas,1.5077544842543396,automatic,fwd,full-size,SUV,silver,3042
16691,santa maria,-0.6862244137145874,ford,excellent,6 cylinders,gas,0.5254546635855752,manual,4wd,full-size,SUV,black,10525
16692,grand rapids,-0.6229199555310564,ram,excellent,6 cylinders,diesel,0.39849902333250964,automatic,4wd,full-size,pickup,blue,37630
16693,pittsburgh,0.4532558335889725,bmw,like new,8 cylinders,gas,-0.5321933633921476,automatic,4wd,full-size,sedan,black,21041
16694,inland empire,0.3899513754054414,bmw,excellent,6 cylinders,gas,-0.37119913712024605,automatic,4wd,mid-size,SUV,black,26243
16695,tulsa,-3.2817071992393627,chevrolet,good,8 cylinders,gas,-0.46846190253522113,automatic,rwd,full-size,truck,green,13990
16696,corvallis/albany,0.32664691722191025,bmw,excellent,6 cylinders,gas,0.18332713704851142,manual,rwd,compact,sedan,black,11166
16697,gainesville,0.3899513754054414,chevrolet,excellent,4 cylinders,gas,-0.2528672817005667,automatic,fwd,mid-size,SUV,black,8523
16698,nashville,0.3899513754054414,chevrolet,excellent,6 cylinders,gas,-0.17023113173829563,automatic,4wd,full-size,SUV,blue,18111
16699,augusta,-0.6229199555310564,ford,good,4 cylinders,gas,2.8203114452777425,manual,fwd,full-size,sedan,black,4319
16700,central NJ,0.13673354267131696,ford,excellent,6 cylinders,gas,-0.805330611262122,automatic,fwd,mid-size,pickup,blue,7267
16701,greensboro,0.7064736663230969,jeep,excellent,6 cylinders,gas,-0.18867926752893155,automatic,4wd,full-size,SUV,blue,35931
16702,western slope,0.32664691722191025,bmw,excellent,8 cylinders,other,2.448507953284614,automatic,4wd,full-size,SUV,black,6224
16703,wyoming,-0.3063976646134008,ford,excellent,8 cylinders,gas,0.6644836026053814,automatic,fwd,full-size,sedan,blue,2205
16704,hudson valley,-1.1926600791828363,cadillac,fair,8 cylinders,gas,0.4352600198575715,automatic,fwd,mid-size,coupe,red,2755
16705,los angeles,0.26334245903837916,hyundai,like new,4 cylinders,gas,-1.7651409538359772,automatic,fwd,mid-size,sedan,black,19986
16706,stockton,0.5165602917725036,ford,excellent,4 cylinders,gas,0.7055226727830838,automatic,fwd,sub-compact,sedan,black,5590
16707,wichita,0.26334245903837916,honda,excellent,4 cylinders,gas,0.10270320354736377,other,fwd,compact,sedan,black,8480
16708,baltimore,0.20003800085484805,ram,like new,6 cylinders,gas,0.18812940154396568,automatic,rwd,mid-size,pickup,silver,24561
16710,rhode island,0.32664691722191025,toyota,like new,4 cylinders,gas,-1.6244210766135463,automatic,4wd,full-size,SUV,white,20758
16711,roanoke,0.26334245903837916,nissan,excellent,4 cylinders,gas,1.8881648516988274,automatic,4wd,mid-size,sedan,black,7347
16712,mansfield,0.13673354267131696,jeep,excellent,8 cylinders,gas,0.0020078335810604676,automatic,4wd,full-size,SUV,black,8044
16713,hartford,0.010124626304254735,mercury,excellent,6 cylinders,gas,-0.03067800187567577,automatic,4wd,full-size,SUV,black,19508
16714,st george,0.26334245903837916,volkswagen,excellent,4 cylinders,gas,-0.5003868158007763,automatic,fwd,compact,SUV,blue,6633
16715,phoenix,-2.9018804501381763,chevrolet,good,4 cylinders,other,-1.3560522744749737,manual,fwd,full-size,coupe,white,20992
16716,killeen / temple / ft hood,0.13673354267131696,buick,excellent,4 cylinders,gas,0.9996782825116838,automatic,fwd,mid-size,SUV,grey,19767
16717,omaha / council bluffs,-0.8761377882651807,toyota,excellent,6 cylinders,gas,0.26354524538102914,manual,rwd,full-size,van,black,19115
16718,central michigan,-0.3063976646134008,chevrolet,fair,6 cylinders,gas,1.7102612434006785,manual,4wd,full-size,SUV,green,13049
16719,east idaho,-0.4963110391639941,bmw,excellent,6 cylinders,gas,-0.5073196624315377,automatic,rwd,mid-size,sedan,black,5056
16720,sarasota-bradenton,0.20003800085484805,chevrolet,excellent,4 cylinders,gas,0.15388790294081467,automatic,fwd,mid-size,sedan,black,9602
16721,"st louis, MO",0.13673354267131696,cadillac,excellent,other,gas,-1.2967003435628455,automatic,rwd,full-size,sedan,black,12547
16722,south jersey,-0.1797887482463386,jeep,excellent,6 cylinders,gas,0.4561431066599871,automatic,4wd,full-size,offroad,silver,10510
16723,detroit metro,0.26334245903837916,infiniti,excellent,6 cylinders,gas,0.674713778731261,automatic,4wd,full-size,SUV,blue,10084
16724,norfolk / hampton roads,0.4532558335889725,sαturn,excellent,4 cylinders,gas,-0.055906799858836904,automatic,fwd,mid-size,sedan,grey,7587
16725,denver,0.07342908448778585,toyota,excellent,4 cylinders,gas,1.0601462326375444,manual,fwd,mid-size,wagon,silver,7460
16726,sioux city,0.13673354267131696,kia,good,4 cylinders,other,-0.3852001054379789,automatic,fwd,compact,other,black,6424
16727,madison,-0.8761377882651807,ford,like new,6 cylinders,gas,-0.6032127679023868,automatic,fwd,full-size,sedan,black,5005
16728,central NJ,0.5165602917725036,honda,excellent,4 cylinders,gas,-0.07107451553638082,automatic,fwd,mid-size,SUV,black,20720
16729,santa barbara,0.4532558335889725,audi,excellent,4 cylinders,gas,-0.031083827044305706,manual,fwd,full-size,sedan,black,17416
16730,eugene,0.32664691722191025,ford,good,4 cylinders,gas,1.078645096574259,other,fwd,full-size,sedan,black,7505
16731,winston-salem,0.010124626304254735,ford,fair,6 cylinders,other,-0.4444336706759236,automatic,fwd,mid-size,SUV,white,4690
16732,"washington, DC",0.4532558335889725,audi,like new,4 cylinders,gas,-0.2245440668066023,automatic,fwd,mid-size,sedan,white,8065
16733,eugene,0.26334245903837916,jeep,fair,6 cylinders,gas,3.042145628080082,manual,fwd,full-size,SUV,black,7209
16734,boulder,0.13673354267131696,toyota,like new,4 cylinders,gas,1.2005786503655291,automatic,fwd,mid-size,sedan,black,7493
16735,cleveland,0.07342908448778585,chevrolet,excellent,4 cylinders,gas,0.26188812594245686,automatic,fwd,full-size,sedan,black,4458
16736,upper peninsula,-1.2559645373663675,ford,excellent,6 cylinders,gas,-0.23558589326974186,other,rwd,mid-size,coupe,white,22383
16737,rhode island,0.07342908448778585,honda,excellent,6 cylinders,gas,2.7848524711687013,automatic,fwd,full-size,sedan,blue,6726
16738,rhode island,0.20003800085484805,ram,excellent,8 cylinders,diesel,0.5577854020197602,automatic,4wd,full-size,truck,black,21405
16739,central michigan,0.4532558335889725,kia,like new,4 cylinders,gas,0.8137088989870147,automatic,fwd,compact,sedan,black,7150
16740,delaware,0.010124626304254735,ford,excellent,6 cylinders,gas,2.151055014060896,manual,4wd,full-size,pickup,black,6895
16741,colorado springs,0.32664691722191025,acura,excellent,4 cylinders,gas,0.3065796226378288,automatic,fwd,mid-size,sedan,black,3224
16742,north jersey,0.4532558335889725,volkswagen,excellent,4 cylinders,gas,-0.43582679522456363,automatic,fwd,compact,sedan,blue,5666
16743,pittsburgh,0.26334245903837916,ford,excellent,4 cylinders,gas,0.4657814544149481,automatic,fwd,full-size,SUV,red,22299
16744,boston,-0.2430932064298697,chevrolet,fair,6 cylinders,gas,-0.22310676933437126,automatic,rwd,full-size,SUV,green,4058
16745,treasure coast,0.26334245903837916,ford,fair,4 cylinders,gas,0.059093907301671716,automatic,4wd,full-size,SUV,blue,43614
16746,treasure coast,0.5165602917725036,fiat,like new,4 cylinders,gas,-0.5735875305924013,automatic,fwd,compact,sedan,black,10840
16747,harrisonburg,0.4532558335889725,kia,good,4 cylinders,gas,-0.08761189115805079,manual,fwd,compact,hatchback,white,9482
16748,indianapolis,0.26334245903837916,ford,good,6 cylinders,gas,-0.9717020210183702,manual,fwd,compact,truck,white,9408
16749,pittsburgh,-0.7495288718981186,mercury,fair,4 cylinders,gas,1.4772668684610155,manual,fwd,mid-size,sedan,silver,2173
16750,los angeles,0.07342908448778585,ford,good,8 cylinders,diesel,1.144794599060939,automatic,rwd,full-size,sedan,black,22069
16751,bozeman,0.20003800085484805,toyota,excellent,6 cylinders,gas,0.9824645316089639,automatic,fwd,mid-size,SUV,silver,3588
16752,chico,0.13673354267131696,dodge,excellent,6 cylinders,electric,-1.7282277728726791,automatic,4wd,full-size,SUV,black,21362
16753,seattle-tacoma,0.32664691722191025,subaru,excellent,4 cylinders,gas,-0.09674295745222439,automatic,fwd,full-size,SUV,white,9303
16754,charlotte,0.3899513754054414,toyota,excellent,6 cylinders,gas,0.368856876640498,automatic,fwd,compact,van,blue,6736
16755,hudson valley,-0.6229199555310564,chevrolet,fair,6 cylinders,gas,1.2156110909868632,manual,fwd,mid-size,SUV,green,1350
16756,milwaukee,0.5798647499560347,kia,excellent,4 cylinders,gas,-0.15617943527448402,other,fwd,mid-size,sedan,silver,13271
16757,central NJ,0.20003800085484805,nissan,excellent,4 cylinders,other,-1.1973239053945894,other,fwd,mid-size,sedan,grey,6830
16758,richmond,0.13673354267131696,buick,excellent,6 cylinders,gas,-0.5715414953672253,automatic,fwd,mid-size,coupe,black,5315
16759,richmond,-3.0284893665052386,bmw,excellent,6 cylinders,gas,-1.4917669746176354,manual,rwd,full-size,coupe,custom,33064
16760,erie,-0.11648429006280749,bmw,fair,6 cylinders,gas,0.21251273042581445,manual,fwd,mid-size,sedan,red,3888
16761,syracuse,0.010124626304254735,jeep,good,6 cylinders,gas,3.4395499244609486,manual,4wd,full-size,truck,red,5573
16762,columbus,0.3899513754054414,nissan,good,4 cylinders,gas,-0.4145547926355444,automatic,fwd,compact,sedan,black,8431
16763,albany,0.20003800085484805,chevrolet,excellent,6 cylinders,gas,-1.1171227064440978,automatic,4wd,mid-size,SUV,black,10050
16764,knoxville,-0.36970212279693193,chevrolet,good,4 cylinders,gas,1.1944236353079751,automatic,fwd,mid-size,SUV,grey,8659
16765,denver,-0.05317983187927637,mercedes-benz,excellent,6 cylinders,gas,-1.0388660864266248,automatic,fwd,mid-size,coupe,silver,17755
16766,western slope,0.32664691722191025,bmw,excellent,6 cylinders,gas,-1.4915133338872417,automatic,rwd,full-size,other,grey,8300
16767,st george,0.07342908448778585,chevrolet,excellent,8 cylinders,diesel,-0.3745302853794168,manual,4wd,full-size,truck,black,10807
16768,albany,-0.8128333300816497,ford,good,8 cylinders,gas,-1.8968650398204445,automatic,rwd,mid-size,truck,blue,46372
16769,greenville / upstate,0.4532558335889725,ford,like new,8 cylinders,gas,-1.3320916801437812,automatic,4wd,full-size,pickup,blue,34139
16770,nashville,-0.5596154973475252,chevrolet,excellent,8 cylinders,gas,0.0268815345416704,automatic,rwd,full-size,pickup,silver,10126
16771,detroit metro,0.13673354267131696,volkswagen,excellent,4 cylinders,gas,-0.7692290806360838,automatic,fwd,mid-size,sedan,blue,4978
16772,new haven,-0.5596154973475252,toyota,excellent,6 cylinders,gas,1.0842590114069732,automatic,fwd,full-size,SUV,black,19536
16773,nashville,-0.5596154973475252,ford,excellent,6 cylinders,gas,1.4196904226616431,automatic,fwd,mid-size,van,silver,23390
16774,louisville,0.32664691722191025,audi,excellent,6 cylinders,gas,-0.2447338689459417,automatic,4wd,mid-size,SUV,black,10523
16775,asheville,-0.11648429006280749,ford,excellent,6 cylinders,gas,1.1618392561433963,automatic,fwd,full-size,sedan,white,7400
16776,richmond,-0.1797887482463386,ford,good,8 cylinders,gas,-0.2398470575403562,automatic,rwd,full-size,truck,white,17405
16777,orange county,0.07342908448778585,ford,good,6 cylinders,gas,1.0248225335847136,automatic,4wd,full-size,truck,green,6275
16778,milwaukee,0.13673354267131696,buick,good,4 cylinders,gas,0.5546571663449045,automatic,fwd,full-size,sedan,black,5254
16779,norfolk / hampton roads,0.32664691722191025,subaru,excellent,4 cylinders,gas,-0.19407336039530446,automatic,fwd,mid-size,SUV,white,8972
16780,new york city,0.26334245903837916,kia,like new,4 cylinders,gas,-0.16218226589380186,automatic,fwd,full-size,sedan,black,6591
16781,prescott,-1.3192689955498986,mitsubishi,like new,4 cylinders,gas,-0.6090972328475208,manual,fwd,compact,coupe,green,9771
16782,orlando,0.5798647499560347,dodge,excellent,6 cylinders,other,-0.6257529741433745,automatic,fwd,mid-size,SUV,blue,14845
16783,des moines,0.5798647499560347,mitsubishi,good,4 cylinders,gas,-1.0537294332276963,automatic,fwd,compact,sedan,blue,11020
16784,bozeman,0.3899513754054414,toyota,good,4 cylinders,gas,1.1897904646327833,automatic,fwd,full-size,SUV,silver,7060
16785,albany,-1.002746704632243,jeep,excellent,4 cylinders,gas,0.11081970691996253,automatic,4wd,full-size,SUV,black,8670
16786,los angeles,0.13673354267131696,bmw,excellent,6 cylinders,gas,0.5609643658406948,automatic,fwd,mid-size,SUV,red,7692
16787,san antonio,0.20003800085484805,bmw,excellent,6 cylinders,gas,-0.6754158291544632,automatic,rwd,full-size,coupe,black,20129
16788,boise,0.13673354267131696,jeep,like new,6 cylinders,gas,-0.1268078386948923,automatic,4wd,full-size,SUV,white,20132
16789,central NJ,-0.1797887482463386,ford,fair,8 cylinders,gas,1.0142710792003353,automatic,fwd,full-size,truck,black,4680
16790,rhode island,-0.5596154973475252,toyota,excellent,6 cylinders,gas,0.8000799370738594,automatic,fwd,full-size,SUV,blue,4580
16791,ventura county,0.6431692081395658,chevrolet,excellent,6 cylinders,gas,-1.3346957249758233,automatic,fwd,mid-size,sedan,grey,22015
16792,wausau,-1.3825734537334295,jeep,good,6 cylinders,gas,1.9422410554187668,automatic,rwd,full-size,SUV,brown,6873
